date,open,high,low,close,adjclose
2024-07-01,12.050000190734863,12.270000457763672,11.850000381469727,12.039999961853027,12.039999961853027
2024-07-02,12.029999732971191,12.149999618530273,11.8100004196167,11.829999923706055,11.829999923706055
2024-07-03,11.899999618530273,12.170000076293945,11.779999732971191,11.960000038146973,11.960000038146973
2024-07-05,11.920000076293945,12.239999771118164,11.800000190734863,12.229999542236328,12.229999542236328
2024-07-08,12.350000381469727,12.630000114440918,12.25,12.4399995803833,12.4399995803833
2024-07-09,12.399999618530273,12.789999961853027,12.390000343322754,12.630000114440918,12.630000114440918
2024-07-10,12.630000114440918,12.710000038146973,12.380000114440918,12.5,12.5
2024-07-11,12.300000190734863,12.720000267028809,12.300000190734863,12.470000267028809,12.470000267028809
2024-07-12,12.649999618530273,12.65999984741211,12.369999885559082,12.609999656677246,12.609999656677246
2024-07-15,12.579999923706055,12.720000267028809,12.270000457763672,12.4399995803833,12.4399995803833
2024-07-16,12.75,13.239999771118164,12.609999656677246,12.829999923706055,12.829999923706055
2024-07-17,12.75,12.75,11.109999656677246,11.34000015258789,11.34000015258789
2024-07-18,11.399999618530273,11.770000457763672,10.880000114440918,10.989999771118164,10.989999771118164
2024-07-19,11.130000114440918,11.350000381469727,10.680000305175781,11.079999923706055,11.079999923706055
2024-07-22,11.149999618530273,11.449999809265137,11.0,11.359999656677246,11.359999656677246
2024-07-23,11.390000343322754,11.779999732971191,11.09000015258789,11.550000190734863,11.550000190734863
2024-07-24,11.479999542236328,11.680000305175781,11.279999732971191,11.34000015258789,11.34000015258789
2024-07-25,11.359999656677246,11.600000381469727,11.229999542236328,11.460000038146973,11.460000038146973
2024-07-26,11.569999694824219,11.640000343322754,11.289999961853027,11.630000114440918,11.630000114440918
2024-07-29,11.5600004196167,11.949999809265137,11.460000038146973,11.609999656677246,11.609999656677246
2024-07-30,11.729999542236328,11.869999885559082,11.34000015258789,11.539999961853027,11.539999961853027
2024-07-31,11.569999694824219,12.15999984741211,11.460000038146973,11.930000305175781,11.930000305175781
2024-08-01,12.010000228881836,12.010000228881836,11.470000267028809,11.59000015258789,11.59000015258789
2024-08-02,11.329999923706055,11.520000457763672,11.069999694824219,11.229999542236328,11.229999542236328
2024-08-05,10.550000190734863,11.130000114440918,10.329999923706055,11.010000228881836,11.010000228881836
2024-08-06,11.140000343322754,11.510000228881836,10.949999809265137,11.0600004196167,11.0600004196167
2024-08-07,11.300000190734863,11.359999656677246,10.420000076293945,10.680000305175781,10.680000305175781
2024-08-08,10.819999694824219,11.5600004196167,10.8100004196167,11.380000114440918,11.380000114440918
2024-08-09,11.390000343322754,11.90999984741211,11.390000343322754,11.649999618530273,11.649999618530273
2024-08-12,11.65999984741211,12.260000228881836,11.520000457763672,12.210000038146973,12.210000038146973
2024-08-13,12.279999732971191,13.5,12.069999694824219,13.289999961853027,13.289999961853027
2024-08-14,13.649999618530273,14.0,13.3100004196167,13.739999771118164,13.739999771118164
2024-08-15,13.899999618530273,14.149999618530273,13.460000038146973,13.829999923706055,13.829999923706055
2024-08-16,14.050000190734863,14.40999984741211,13.84000015258789,14.109999656677246,14.109999656677246
2024-08-19,8.949999809265137,10.25,8.260000228881836,9.789999961853027,9.789999961853027
2024-08-20,9.670000076293945,10.149999618530273,9.350000381469727,9.600000381469727,9.600000381469727
2024-08-21,9.600000381469727,10.09000015258789,9.350000381469727,9.979999542236328,9.979999542236328
2024-08-22,9.970000267028809,9.970000267028809,9.5,9.630000114440918,9.630000114440918
2024-08-23,9.640000343322754,10.180000305175781,9.579999923706055,9.970000267028809,9.970000267028809
2024-08-26,10.0,10.039999961853027,9.579999923706055,9.829999923706055,9.829999923706055
2024-08-27,9.75,9.890000343322754,9.489999771118164,9.649999618530273,9.649999618530273
2024-08-28,9.619999885559082,9.680000305175781,9.5,9.539999961853027,9.539999961853027
2024-08-29,9.569999694824219,9.869999885559082,9.5,9.539999961853027,9.539999961853027
2024-08-30,9.579999923706055,9.680000305175781,9.489999771118164,9.510000228881836,9.510000228881836
2024-09-03,9.5,9.65999984741211,9.09000015258789,9.100000381469727,9.100000381469727
2024-09-04,9.050000190734863,9.229999542236328,8.760000228881836,8.9399995803833,8.9399995803833
2024-09-05,8.970000267028809,9.15999984741211,8.8100004196167,9.050000190734863,9.050000190734863
2024-09-06,9.029999732971191,9.380000114440918,8.960000038146973,9.100000381469727,9.100000381469727
2024-09-09,9.050000190734863,9.470000267028809,9.050000190734863,9.210000038146973,9.210000038146973
2024-09-10,9.199999809265137,9.210000038146973,8.75,8.899999618530273,8.899999618530273
2024-09-11,9.430000305175781,10.449999809265137,9.300000190734863,10.149999618530273,10.149999618530273
2024-09-12,10.119999885559082,10.3100004196167,9.680000305175781,9.720000267028809,9.720000267028809
2024-09-13,9.800000190734863,10.010000228881836,9.739999771118164,9.800000190734863,9.800000190734863
2024-09-16,9.770000457763672,10.4399995803833,9.760000228881836,10.0,10.0
2024-09-17,10.350000381469727,10.609999656677246,9.75,9.779999732971191,9.779999732971191
2024-09-18,9.800000190734863,10.100000381469727,9.680000305175781,9.90999984741211,9.90999984741211
2024-09-19,10.100000381469727,10.479999542236328,9.90999984741211,10.270000457763672,10.270000457763672
2024-09-20,10.25,10.25,9.920000076293945,9.949999809265137,9.949999809265137
2024-09-23,9.869999885559082,9.979999542236328,9.729999542236328,9.930000305175781,9.930000305175781
2024-09-24,9.930000305175781,10.140000343322754,9.899999618530273,10.119999885559082,10.119999885559082
2024-09-25,10.170000076293945,10.4399995803833,9.970000267028809,10.3100004196167,10.3100004196167
2024-09-26,10.449999809265137,10.479999542236328,9.979999542236328,10.140000343322754,10.140000343322754
2024-09-27,10.1899995803833,10.1899995803833,9.960000038146973,10.010000228881836,10.010000228881836
2024-09-30,9.90999984741211,10.1899995803833,9.890000343322754,10.0,10.0
2024-10-01,9.970000267028809,10.300000190734863,9.850000381469727,10.220000267028809,10.220000267028809
2024-10-02,10.279999732971191,10.350000381469727,9.960000038146973,10.010000228881836,10.010000228881836
2024-10-03,10.09000015258789,10.489999771118164,10.0600004196167,10.09000015258789,10.09000015258789
2024-10-04,10.130000114440918,10.210000038146973,9.960000038146973,10.029999732971191,10.029999732971191
