date,open,high,low,close,adjclose
2024-07-01,20.899999618530273,22.18000030517578,20.139999389648438,20.90999984741211,20.90999984741211
2024-07-02,20.799999237060547,21.06999969482422,18.864999771118164,18.93000030517578,18.93000030517578
2024-07-03,19.0,20.020000457763672,18.809999465942383,19.40999984741211,19.40999984741211
2024-07-05,19.329999923706055,19.469999313354492,18.649999618530273,19.469999313354492,19.469999313354492
2024-07-08,19.799999237060547,20.610000610351562,19.719999313354492,20.5,20.5
2024-07-09,20.55500030517578,21.139999389648438,20.059999465942383,20.809999465942383,20.809999465942383
2024-07-10,20.989999771118164,21.06999969482422,20.010000228881836,20.239999771118164,20.239999771118164
2024-07-11,21.149999618530273,22.790000915527344,20.56999969482422,22.030000686645508,22.030000686645508
2024-07-12,21.850000381469727,23.989999771118164,21.5,23.81999969482422,23.81999969482422
2024-07-15,24.079999923706055,24.37700080871582,22.0,22.68000030517578,22.68000030517578
2024-07-16,23.18000030517578,23.299999237060547,22.450000762939453,22.809999465942383,22.809999465942383
2024-07-17,22.110000610351562,23.06999969482422,21.489999771118164,21.770000457763672,21.770000457763672
2024-07-18,21.809999465942383,22.299999237060547,20.815000534057617,21.149999618530273,21.149999618530273
2024-07-19,21.25,21.45800018310547,20.690000534057617,20.780000686645508,20.780000686645508
2024-07-22,20.81999969482422,22.229999542236328,20.639999389648438,22.100000381469727,22.100000381469727
2024-07-23,22.0,22.899999618530273,21.780000686645508,22.600000381469727,22.600000381469727
2024-07-24,22.3700008392334,23.31999969482422,20.959999084472656,21.09000015258789,21.09000015258789
2024-07-25,21.059999465942383,21.90999984741211,20.350000381469727,21.040000915527344,21.040000915527344
2024-07-26,21.479999542236328,22.200000762939453,21.229999542236328,21.940000534057617,21.940000534057617
2024-07-29,22.010000228881836,22.329999923706055,21.100000381469727,21.25,21.25
2024-07-30,21.389999389648438,22.1200008392334,20.489999771118164,20.770000457763672,20.770000457763672
2024-07-31,21.6299991607666,22.760000228881836,20.809999465942383,21.8799991607666,21.8799991607666
2024-08-01,22.010000228881836,22.520000457763672,20.90999984741211,21.469999313354492,21.469999313354492
2024-08-02,20.030000686645508,21.0,19.790000915527344,20.780000686645508,20.780000686645508
2024-08-05,18.040000915527344,20.899999618530273,17.625,20.725000381469727,20.725000381469727
2024-08-06,20.860000610351562,22.049999237060547,19.899999618530273,21.190000534057617,21.190000534057617
2024-08-07,21.959999084472656,21.959999084472656,19.71500015258789,20.010000228881836,20.010000228881836
2024-08-08,20.290000915527344,20.405000686645508,19.673999786376953,20.15999984741211,20.15999984741211
2024-08-09,20.200000762939453,21.09000015258789,19.899999618530273,20.81999969482422,20.81999969482422
2024-08-12,20.600000381469727,21.34000015258789,20.20199966430664,21.209999084472656,21.209999084472656
2024-08-13,21.3799991607666,22.040000915527344,21.0,21.530000686645508,21.530000686645508
2024-08-14,22.200000762939453,22.469999313354492,21.5,21.920000076293945,21.920000076293945
2024-08-15,22.43000030517578,22.75,21.709999084472656,22.15999984741211,22.15999984741211
2024-08-16,22.149999618530273,22.690000534057617,21.75,22.280000686645508,22.280000686645508
2024-08-19,22.149999618530273,23.65999984741211,21.75,23.469999313354492,23.469999313354492
2024-08-20,23.31999969482422,23.93000030517578,22.559999465942383,23.860000610351562,23.860000610351562
2024-08-21,23.90999984741211,24.540000915527344,22.799999237060547,23.90999984741211,23.90999984741211
2024-08-22,24.110000610351562,24.389999389648438,22.90999984741211,23.079999923706055,23.079999923706055
2024-08-23,24.100000381469727,24.350000381469727,22.84000015258789,24.020000457763672,24.020000457763672
2024-08-26,24.260000228881836,26.12299919128418,24.09000015258789,25.690000534057617,25.690000534057617
2024-08-27,25.350000381469727,25.65999984741211,24.440000534057617,24.59000015258789,24.59000015258789
2024-08-28,24.610000610351562,25.399999618530273,23.950000762939453,25.09000015258789,25.09000015258789
2024-08-29,25.260000228881836,25.920000076293945,24.780000686645508,25.0,25.0
2024-08-30,25.010000228881836,25.579999923706055,24.43000030517578,25.200000762939453,25.200000762939453
2024-09-03,25.06999969482422,25.81999969482422,24.3700008392334,24.860000610351562,24.860000610351562
2024-09-04,24.899999618530273,25.350000381469727,24.280000686645508,24.690000534057617,24.690000534057617
2024-09-05,24.760000228881836,25.110000610351562,24.350000381469727,24.440000534057617,24.440000534057617
2024-09-06,24.329999923706055,24.75,22.639999389648438,23.329999923706055,23.329999923706055
2024-09-09,23.530000686645508,23.889999389648438,23.09000015258789,23.440000534057617,23.440000534057617
2024-09-10,23.639999389648438,24.469999313354492,23.5,24.420000076293945,24.420000076293945
2024-09-11,24.489999771118164,24.600000381469727,23.579999923706055,23.770000457763672,23.770000457763672
2024-09-12,23.84000015258789,24.709999084472656,23.399999618530273,23.56999969482422,23.56999969482422
2024-09-13,23.540000915527344,24.860000610351562,23.440000534057617,24.799999237060547,24.799999237060547
2024-09-16,25.0,26.079999923706055,24.735000610351562,25.440000534057617,25.440000534057617
2024-09-17,25.68000030517578,25.704999923706055,24.600000381469727,24.829999923706055,24.829999923706055
2024-09-18,24.829999923706055,26.309999465942383,24.549999237060547,24.739999771118164,24.739999771118164
2024-09-19,25.670000076293945,26.03499984741211,24.889999389648438,25.059999465942383,25.059999465942383
2024-09-20,25.0,25.760000228881836,24.56999969482422,25.6200008392334,25.6200008392334
2024-09-23,25.600000381469727,25.618000030517578,23.5,24.100000381469727,24.100000381469727
2024-09-24,24.100000381469727,24.3799991607666,23.030000686645508,24.280000686645508,24.280000686645508
2024-09-25,24.270000457763672,24.5,23.350000381469727,23.530000686645508,23.530000686645508
2024-09-26,23.6299991607666,23.639999389648438,22.899999618530273,23.209999084472656,23.209999084472656
2024-09-27,23.549999237060547,23.549999237060547,23.020000457763672,23.049999237060547,23.049999237060547
2024-09-30,22.829999923706055,24.0,22.135000228881836,22.469999313354492,22.469999313354492
2024-10-01,22.479999542236328,23.049999237060547,21.674999237060547,22.09000015258789,22.09000015258789
2024-10-02,21.75,22.200000762939453,21.299999237060547,21.969999313354492,21.969999313354492
2024-10-03,21.799999237060547,22.270000457763672,21.239999771118164,21.670000076293945,21.670000076293945
