date,open,high,low,close,adjclose,volume
2021-08-02,22.510000228881836,22.989999771118164,22.09000015258789,22.489999771118164,22.489999771118164,1308500
2021-08-03,22.350000381469727,22.780000686645508,21.700000762939453,22.709999084472656,22.709999084472656,1694600
2021-08-04,22.5,23.25,22.5,22.799999237060547,22.799999237060547,2143700
2021-08-05,22.799999237060547,24.329999923706055,22.309999465942383,23.93000030517578,23.93000030517578,2149600
2021-08-06,24.610000610351562,24.610000610351562,23.389999389648438,23.540000915527344,23.540000915527344,2437500
2021-08-09,23.540000915527344,24.56999969482422,23.40999984741211,24.239999771118164,24.239999771118164,2365700
2021-08-10,24.3700008392334,24.3700008392334,23.079999923706055,23.270000457763672,23.270000457763672,1660700
2021-08-11,23.18000030517578,23.34000015258789,22.420000076293945,22.8799991607666,22.8799991607666,745500
2021-08-12,22.989999771118164,23.139999389648438,22.1200008392334,22.139999389648438,22.139999389648438,929300
2021-08-13,22.1299991607666,22.489999771118164,21.649999618530273,21.770000457763672,21.770000457763672,1291200
2021-08-16,21.610000610351562,21.68000030517578,20.860000610351562,20.989999771118164,20.989999771118164,1712200
2021-08-17,20.770000457763672,21.25,20.420000076293945,21.190000534057617,21.190000534057617,1862100
2021-08-18,21.1200008392334,21.719999313354492,20.639999389648438,21.0,21.0,854600
2021-08-19,20.860000610351562,20.969999313354492,20.309999465942383,20.350000381469727,20.350000381469727,1074700
2021-08-20,20.270000457763672,21.899999618530273,20.190000534057617,21.170000076293945,21.170000076293945,1423300
2021-08-23,21.489999771118164,22.40999984741211,21.389999389648438,22.270000457763672,22.270000457763672,2040500
2021-08-24,22.280000686645508,22.739999771118164,21.809999465942383,22.700000762939453,22.700000762939453,856500
2021-08-25,22.6200008392334,23.84000015258789,22.450000762939453,23.56999969482422,23.56999969482422,1613800
2021-08-26,23.329999923706055,24.3799991607666,22.989999771118164,23.079999923706055,23.079999923706055,1572200
2021-08-27,23.020000457763672,24.049999237060547,23.020000457763672,23.510000228881836,23.510000228881836,1409800
2021-08-30,23.549999237060547,24.139999389648438,23.3700008392334,23.540000915527344,23.540000915527344,751200
2021-08-31,23.5,24.139999389648438,23.479999542236328,24.06999969482422,24.06999969482422,1151800
2021-09-01,24.219999313354492,24.920000076293945,24.040000915527344,24.309999465942383,24.309999465942383,1308400
2021-09-02,24.440000534057617,24.6299991607666,24.09000015258789,24.5,24.5,1156500
2021-09-03,24.399999618530273,25.239999771118164,24.170000076293945,25.100000381469727,25.100000381469727,1506500
2021-09-07,25.040000915527344,25.1299991607666,23.75,23.979999542236328,23.979999542236328,950700
2021-09-08,23.850000381469727,23.969999313354492,23.15999984741211,23.670000076293945,23.670000076293945,620700
2021-09-09,23.510000228881836,24.700000762939453,23.3700008392334,24.020000457763672,24.020000457763672,1685100
2021-09-10,24.260000228881836,24.40999984741211,22.65999984741211,22.770000457763672,22.770000457763672,1575200
2021-09-13,22.760000228881836,22.8700008392334,21.93000030517578,22.329999923706055,22.329999923706055,2035800
2021-09-14,22.5,23.09000015258789,21.450000762939453,21.739999771118164,21.739999771118164,1331400
2021-09-15,21.84000015258789,24.770000457763672,21.639999389648438,24.030000686645508,24.030000686645508,2556000
2021-09-16,23.850000381469727,24.1200008392334,23.420000076293945,23.549999237060547,23.549999237060547,873000
2021-09-17,23.489999771118164,25.479999542236328,23.489999771118164,25.469999313354492,25.469999313354492,3655100
2021-09-20,24.510000228881836,24.510000228881836,23.600000381469727,24.0,24.0,1456400
2021-09-21,24.190000534057617,24.940000534057617,24.190000534057617,24.59000015258789,24.59000015258789,924000
2021-09-22,24.690000534057617,25.239999771118164,24.420000076293945,24.959999084472656,24.959999084472656,842000
2021-09-23,25.1299991607666,25.65999984741211,24.579999923706055,25.600000381469727,25.600000381469727,1572000
2021-09-24,25.309999465942383,25.65999984741211,24.440000534057617,24.959999084472656,24.959999084472656,1417200
2021-09-27,25.0,26.0,24.809999465942383,25.299999237060547,25.299999237060547,1081000
2021-09-28,24.5,25.239999771118164,24.469999313354492,24.6200008392334,24.6200008392334,1031400
2021-09-29,24.850000381469727,25.350000381469727,23.780000686645508,23.790000915527344,23.790000915527344,1001600
2021-09-30,23.889999389648438,24.8700008392334,23.559999465942383,24.65999984741211,24.65999984741211,908700
2021-10-01,24.489999771118164,26.700000762939453,23.93000030517578,26.350000381469727,26.350000381469727,1754600
2021-10-04,26.309999465942383,26.670000076293945,25.5,26.020000457763672,26.020000457763672,1342300
2021-10-05,26.170000076293945,26.719999313354492,25.639999389648438,26.1299991607666,26.1299991607666,986200
2021-10-06,25.84000015258789,26.43000030517578,25.709999084472656,26.0,26.0,877800
2021-10-07,26.209999084472656,26.979999542236328,26.0,26.68000030517578,26.68000030517578,1584300
2021-10-08,26.56999969482422,27.1200008392334,26.229999542236328,26.420000076293945,26.420000076293945,835100
2021-10-11,26.360000610351562,26.8799991607666,25.40999984741211,26.209999084472656,26.209999084472656,815100
2021-10-12,26.389999389648438,27.0,26.0,26.969999313354492,26.969999313354492,1139400
2021-10-13,27.06999969482422,27.65999984741211,26.25,26.329999923706055,26.329999923706055,1364500
2021-10-14,26.59000015258789,27.959999084472656,26.549999237060547,27.6299991607666,27.6299991607666,1275900
2021-10-15,27.719999313354492,27.940000534057617,26.520000457763672,26.610000610351562,26.610000610351562,856500
2021-10-18,26.5,26.600000381469727,25.329999923706055,25.540000915527344,25.540000915527344,1146100
2021-10-19,25.639999389648438,26.729999542236328,25.639999389648438,26.200000762939453,26.200000762939453,1099100
2021-10-20,25.940000534057617,26.40999984741211,25.40999984741211,25.809999465942383,25.809999465942383,882000
2021-10-21,25.940000534057617,26.489999771118164,25.799999237060547,26.030000686645508,26.030000686645508,686100
2021-10-22,25.959999084472656,26.09000015258789,25.350000381469727,25.610000610351562,25.610000610351562,912800
2021-10-25,25.510000228881836,26.399999618530273,25.420000076293945,26.190000534057617,26.190000534057617,1010700
2021-10-26,26.440000534057617,26.969999313354492,26.1200008392334,26.219999313354492,26.219999313354492,792700
2021-10-27,26.1200008392334,26.520000457763672,25.459999084472656,25.479999542236328,25.479999542236328,1233800
2021-10-28,25.270000457763672,25.6200008392334,24.829999923706055,25.25,25.25,1625400
2021-10-29,25.049999237060547,25.31999969482422,24.030000686645508,24.309999465942383,24.309999465942383,1574000
2021-11-01,24.270000457763672,25.530000686645508,24.270000457763672,24.799999237060547,24.799999237060547,1967500
2021-11-02,24.860000610351562,24.889999389648438,24.260000228881836,24.639999389648438,24.639999389648438,1582000
2021-11-03,24.43000030517578,25.1299991607666,24.309999465942383,24.860000610351562,24.860000610351562,2447600
2021-11-04,24.989999771118164,25.18000030517578,24.1200008392334,24.510000228881836,24.510000228881836,2032900
2021-11-05,24.0,25.8799991607666,23.6299991607666,25.0,25.0,2334500
2021-11-08,25.049999237060547,25.90999984741211,24.8799991607666,25.020000457763672,25.020000457763672,2304700
2021-11-09,24.969999313354492,26.1299991607666,24.690000534057617,24.809999465942383,24.809999465942383,1450600
2021-11-10,24.649999618530273,25.420000076293945,23.3799991607666,23.399999618530273,23.399999618530273,1969700
2021-11-11,23.530000686645508,23.899999618530273,23.110000610351562,23.5,23.5,1483600
2021-11-12,23.0,23.0,19.739999771118164,21.06999969482422,21.06999969482422,7241800
2021-11-15,21.1299991607666,21.18000030517578,19.209999084472656,19.59000015258789,19.59000015258789,3171500
2021-11-16,19.450000762939453,19.780000686645508,18.889999389648438,19.65999984741211,19.65999984741211,2900900
2021-11-17,19.489999771118164,19.709999084472656,19.040000915527344,19.420000076293945,19.420000076293945,1367200
2021-11-18,19.559999465942383,19.600000381469727,18.81999969482422,19.049999237060547,19.049999237060547,1566100
2021-11-19,19.0,19.110000610351562,18.6299991607666,18.829999923706055,18.829999923706055,1394800
